iso3c,year,pop_wdi,pop_0_to_14,pop_15_to_64,labor_force_partic_ILO,labor_force_partic_ILO_female,pop_percent_male
EMU,2014,342228563,15.2454404535189,223418062,56.7741383832487,50.47244182387,48.7651506641008
EMU,2015,343180482,15.1814555090145,223238518,56.6990042597432,50.4604172054539,48.8050337111188
EMU,2016,344132977,15.1237410385872,223152678,56.759080271591,50.6511606707361,48.8505430772924
EMU,2017,344810179,15.0725684813615,222851024,56.8510080982132,50.8080015963381,48.872257242169
EMU,2018,345864630,15.0000938733895,222886429,56.923548032981,50.901067889404104,48.8925057697016
EMU,2019,346496601,14.9075591372534,222701934,57.0010770391434,51.1051211587649,48.9132267927104
EMU,2020,346986142,14.8047522560388,222458316,56.1442457433224,50.3543878741854,48.9272823946809
EMU,2021,347207191,14.6897870697894,221994508,56.6571303066527,51.073494635552,48.9364557958407
EMU,2022,348700885,14.5499646313316,222343293,57.2046427091147,51.6464228378871,48.9441451276467
EMU,2023,350292725,14.3685723947176,222786803,57.388822935446,51.9611263693435,48.9531033804168
EMU,2024,351125804,14.1701403034522,222581140,57.1903693445999,51.8131374847061,48.963490349833
ECS,2012,896554203,17.5355609134373,606737398,58.041375789568,50.3302718473311,48.3388271725779
ECS,2013,899985362,17.5773993180437,606666257,58.0806088506997,50.4104688173898,48.3621575109665
ECS,2014,903676408,17.6354096210256,606363076,58.0820400490288,50.4267382267863,48.3813081107931
ECS,2015,907676898,17.7037015871721,606036880,58.1412414661926,50.4840979628359,48.4116312885348
ECS,2016,911765648,17.7809791444626,605819893,58.2911210425832,50.6632402079147,48.4456169211643
ECS,2017,915290996,17.848386604,605186503,58.3639993849133,50.7505675730049,48.4691947745375
ECS,2018,918947897,17.878171959852,604899029,58.4297501935373,50.8350437480612,48.4918904447736
ECS,2019,922218554,17.884912634352,604361932,58.3235151420207,50.8234210513939,48.5135181781797
ECS,2020,923973838,17.8759580226725,602972664,57.4671265765876,50.0693479496688,48.5284407572346
ECS,2021,924702975,17.8490171730307,601417401,57.9380736662222,50.6241750700883,48.5399926026868
ECS,2022,925061269,17.7636041053215,599828109,58.5562674816466,51.3047112229272,48.553711712654
ECS,2023,925640799,17.5984474863029,598444322,58.5904329389412,51.473218788598,48.5633392958633
ECS,2024,928465742,17.3938115319782,598639632,58.373170162881,51.2948085053685,48.5668118189778
ECA,2012,233914892,22.7236102644944,159725650,55.8422497878405,44.6059280579584,48.6570335691225
ECA,2013,235983340,22.7238263223064,161051373,56.0412710374108,44.7630295567476,48.6806604543028
ECA,2014,238114658,22.7586341683792,162228444,56.0057243718364,44.5734898094089,48.7014028471811
ECA,2015,240232789,22.8172284493588,163176920,56.2882366876903,44.8733564437102,48.7203164013632
ECA,2016,242410814,22.9018714871873,164045729,56.5780050151311,45.0983674964069,48.7406327326439
ECA,2017,244533821,22.9824247583168,164809434,56.7602415573452,45.2209614722901,48.7607202568736
ECA,2018,246659127,23.0411975400263,165593712,56.8399621711353,45.248625292856,48.7855264743407
ECA,2019,248863066,23.1044160231264,166301909,56.729129446537,45.1981314083165,48.8127913079295
ECA,2020,250660609,23.1635111715594,166678566,54.9949142018207,43.5977925048101,48.830173457729
ECA,2021,252189631,23.2009531649074,167034766,55.6257736547119,44.1507495488133,48.8420670047114
ECA,2022,250840400,23.2465829408228,165612122,56.7885304974445,44.3037281171461,48.87142349205
ECA,2023,249053262,23.1924135373462,164025934,56.7486703527081,44.4839692636286,48.8964605489112
ECA,2024,250485944,22.9855348553245,164754589,56.7455325948659,44.547298290933,48.8989073488757
TEC,2012,446980794,19.2919154550403,310725862,57.9389840770516,48.965767703602,47.8602635838567
TEC,2013,449206794,19.4221037850582,311179687,58.0178062837342,48.9376994639256,47.884989510553
TEC,2014,451547765,19.5763597611089,311272928,58.0585727247016,48.849199673672,47.9065628454799
TEC,2015,453811483,19.7460618660088,310922350,58.1833945214568,48.8997979974694,47.9258049956404
TEC,2016,456099634,19.9239077461088,310531900,58.3518091636874,48.9864681713321,47.9472505007879
TEC,2017,458235497,20.075488307723,310031485,58.4135967409338,48.9994752176197,47.9694523488127
TEC,2018,460205526,20.1787915237891,309576986,58.4308449738374,49.0261373475219,47.9932481742903
TEC,2019,462219596,20.2597662632418,309074231,58.1440725173501,48.7661256798593,48.0148502723068
TEC,2020,463151657,20.3276240581374,307897482,57.1174879555046,47.8312734605082,48.0284618064629
TEC,2021,463426293,20.3822891590024,306731446,57.7453351072476,48.4070340511113,48.0400321932708
TEC,2022,461268322,20.380974941205,304163773,58.5571954086255,49.11323842715,48.053628593475
TEC,2023,458932506,20.2644356263016,301555467,58.4230915146443,49.1550672710186,48.0583638863427
TEC,2024,459954508,20.0576369049282,301397358,58.1523477541418,48.9160392429627,48.0531722010441
EUU,2012,442069839,15.3810131948854,293775511,56.6697831472515,49.9290364700699,48.7065775171587
EUU,2013,442425741,15.3212870842334,292744686,56.6906944606301,50.0785450169923,48.7257094228606
EUU,2014,442920819,15.272686628001,291714897,56.7005168582454,50.2179894107555,48.7390375803898
EUU,2015,443793218,15.232482114583,291016367,56.7031968936478,50.2645458917278,48.7759249380429
EUU,2016,444676652,15.2027052033458,290404488,56.7842324305447,50.4299824512816,48.8172534658583
EUU,2017,445321060,15.1839809498753,289588477,56.9803323027271,50.6711889450128,48.8395759215274
EUU,2018,446329890,15.1489934858499,289100891,57.0594040703124,50.7675407177465,48.8606112137238
EUU,2019,446910453,15.0948311931509,288391931,57.1495375270663,50.9222579859141,48.8817423249488
EUU,2020,446870959,15.0233314383705,287355959,56.4355578067932,50.2598250287703,48.8949329841773
EUU,2021,446227358,14.9294890307054,286024264,56.9703349506864,50.9913870372786,48.9006813564866
EUU,2022,447703403,14.7975888504747,286202420,57.4890078327093,51.5887653356483,48.9061939480303
EUU,2023,449425965,14.6158151100854,286598112,57.6590150843009,51.9090676525919,48.9138605561404
EUU,2024,450185396,14.4125270523269,286203435,57.4591446604256,51.7536833109614,48.9221967603541
FRO,2012,48291,21.2513775966397,30453,NA,NA,51.3910837561341
FRO,2013,48246,21.170476081981,30272,NA,NA,51.4985811636529
FRO,2014,48428,21.1742506264114,30168,NA,NA,51.5868924130251
FRO,2015,48901,21.0621043697015,30339,NA,NA,51.6280116169673
FRO,2016,49464,20.9329092836589,30632,NA,NA,51.6053471184524
FRO,2017,50180,20.9511772784268,30982,NA,NA,51.5852954640447
FRO,2018,50996,20.9526982011992,31441,NA,NA,51.6283262138966
FRO,2019,51793,20.8742030998331,31924,NA,NA,51.690746706275
FRO,2020,52567,20.7505728656594,32362,NA,NA,51.7238100671268
FRO,2021,53305,20.6238273921201,32804,NA,NA,51.7598499061914
FRO,2022,53927,20.4347262594657,33312,NA,NA,51.7653811260669
FRO,2023,54439,20.1568168733494,33816,NA,NA,51.718969897465
FRO,2024,54719,19.9658841686297,34088,NA,NA,51.6696750902527
FJI,2012,914918,30.1956950263876,594789,61.685,44.326,50.3046717796876
FJI,2013,916352,29.9824030599578,596390,60.296,42.925,50.2268230692757
FJI,2014,917585,29.796111420801,597546,58.89,41.54,50.1488145512405
FJI,2015,918578,29.6312887963788,598549,58.238,40.016,50.0648828950835
FJI,2016,919166,29.4539832848473,599454,57.584,38.51,49.9904261036635
FJI,2017,918759,29.2227500480268,599949,57.452,38.503,49.9166265763128
FJI,2018,917180,28.9395756558146,599983,57.356,38.509,49.8360191020301
FJI,2019,914899,28.6223240913346,599779,57.37,38.531,49.7577328207813
FJI,2020,914963,28.3052975912687,601201,56.733,38.078,49.693102008608
FJI,2021,916711,28.0081181528312,604005,56.93,38.31,49.645744405816
FJI,2022,919422,27.7023499546454,607631,57.392,38.59,49.6254168379699
FJI,2023,924145,27.3852980942936,612446,57.369,38.593,49.6298740998436
FJI,2024,928784,27.0932746472807,616896,57.272,38.488,49.6318842701855
FIN,2012,5413971,16.4425320672634,3524902,59.588,55.865,49.1267315617317
FIN,2013,5438972,16.4222521825031,3508376,59.112,55.568,49.1562961419938
FIN,2014,5461512,16.401937570903,3491652,58.738,55.297,49.1842349693309
FIN,2015,5479531,16.3570111050433,3475882,58.762,55.407,49.2149961001643
FIN,2016,5495303,16.2879910704619,3463591,58.545,54.982,49.2593807735063
FIN,2017,5508214,16.198971533637,3451187,58.667,55.028,49.3036811442024
FIN,2018,5515525,16.069177706368,3437018,59.309,55.688,49.3374140210093
FIN,2019,5521606,15.876109406441,3426847,59.184,55.678,49.3657546444892
FIN,2020,5529543,15.6603302365519,3419966,58.849,55.175,49.3901199577837
FIN,2021,5541017,15.4543387339099,3417184,59.768,55.927,49.4220797549068
FIN,2022,5556106,15.2209461190717,3419799,60.422,57.267,49.4318584798554
FIN,2023,5583911,14.9350079550124,3433386,60.275,57.489,49.418408886975
FIN,2024,5637214,14.6331861128204,3465172,60.228,57.436,49.4267096836903
FCS,2012,832872724,40.9069956419214,460292590,65.8218959241205,55.3847855002575,49.8103834267467
FCS,2013,853223055,40.8846462876301,471749460,65.66285887053,55.2589062074258,49.8221694647474
FCS,2014,873158163,40.851517507398,483005046,65.3681701468642,54.9336951332169,49.8323190274453
FCS,2015,892657785,40.7808229137837,494222468,64.9308722041409,54.5980899367308,49.8399413301692
FCS,2016,912614026,40.6573122400887,506174139,64.5927267874755,54.1511351689719,49.845754591595004
FCS,2017,933013886,40.5003472316836,518670765,64.1247980265528,53.4688649975375,49.8510722070419
FCS,2018,953648681,40.325590456706,531507861,63.730704045271,53.0347156785774,49.8563773496012
FCS,2019,974824119,40.1276433574194,544922084,63.1348539752777,52.3574857962047,49.8613321226816
FCS,2020,996691241,39.9040079257783,559108202,61.9481233865391,51.0507358885409,49.8653331283499
FCS,2021,1018693077,39.6649858292717,573731133,61.6655145941498,50.8142769585762,49.8698834264489
FCS,2022,1038158122,39.460714431136,586905697,62.0986212328894,50.5018696105695,49.8821340554387
FCS,2023,1058715836,39.2159665594337,601065317,63.6986578784917,53.3936308311154,49.8943542865071
FCS,2024,1083294896,38.8994023429054,617981055,63.5940987619522,53.2449102261184,49.9016621952912
FRA,2012,65657659,18.5347017093315,42009216,56.226,51.196,48.4229719144383
FRA,2013,65997932,18.4442070907481,41991986,56.27,51.318,48.4284227179046
FRA,2014,66312067,18.3460677450324,41953031,55.764,51.012,48.4183211180314
FRA,2015,66548272,18.244961483963,41861133,55.621,50.956,48.3947499995263
FRA,2016,66724104,18.0831627362917,41790756,55.399,50.83,48.398438541877
FRA,2017,66918020,17.9310747730834,41755557,55.258,50.626,48.4118356845068
FRA,2018,67158348,17.7811833774633,41758655,55.3,50.813,48.4146195649536
FRA,2019,67382061,17.6087445052606,41764187,54.939,50.615,48.4293914544466
FRA,2020,67601110,17.439158040113,41786545,54.271,50.05,48.4388283505735
FRA,2021,67842811,17.2452061536194,41861755,55.54,51.59,48.4484928079225
FRA,2022,68065015,17.0314157651472,41922083,55.846,51.871,48.4584151441406
FRA,2023,68287487,16.7847783333666,41973641,55.642,51.826,48.4690810512727
FRA,2024,68516699,16.5051210259256,42033842,55.456,51.678,48.4784209586835
PYF,2012,273084,25.2635183011789,186036,56.264,49.132,50.4925224473056
PYF,2013,274728,24.9328880436068,187465,56.168,49.068,50.436795666987
PYF,2014,276387,24.5526660937995,188976,56.054,48.993,50.3815302456338
PYF,2015,277866,24.1468909474351,190443,55.92,48.948,50.3262375614057
PYF,2016,279178,23.720572037503,191858,55.761,48.918,50.2707949766815
PYF,2017,280087,23.2510313778065,192907,55.542,48.935,50.2738444620581
PYF,2018,279815,22.5843457564002,193384,55.253,48.707,50.4494040705466
PYF,2019,279034,21.8328623624045,193627,54.918,48.456,50.6552988356216
PYF,2020,279209,21.3067988496073,194013,53.984,47.6,50.6892686124015
PYF,2021,279792,20.8571009893063,194427,53.781,47.493,50.6476239492194
PYF,2022,280378,20.3140046651306,194900,53.371,46.829,50.6230874034339
PYF,2023,281118,19.7333153100917,195493,52.789,46.295,50.6036610960522
PYF,2024,281807,19.1014046872588,196066,52.222,45.768,50.5771680618295
GAB,2012,1846889,36.9636353447242,1087938,49.551,40.543,50.7165559399856
GAB,2013,1913059,36.7939349476244,1131058,49.811,40.812,50.8366186493039
GAB,2014,1978399,36.6582431910238,1173184,50.091,41.079,50.9327491572731
GAB,2015,2040989,36.5819618376283,1212371,50.362,41.311,50.9935134388279
GAB,2016,2100306,36.5774082443225,1247995,50.655,41.516,51.0169946664915
GAB,2017,2156900,36.6311836431916,1280646,50.96,41.697,51.0102234736072
GAB,2018,2212318,36.7075024267538,1311941,51.214,41.835,50.9877201142513
GAB,2019,2267706,36.7756306980779,1343202,51.334,41.897,50.9590092185712
GAB,2020,2322539,36.8180039172647,1374686,47.947,39.09,50.9234936420874
GAB,2021,2376722,36.8222492996657,1406600,48.597,39.793,50.8804984343983
GAB,2022,2430747,36.7738189124578,1439363,51.362,41.888,50.8379522838041
GAB,2023,2484789,36.6621947904218,1473380,51.297,41.863,50.798740174212
GAB,2024,2538952,36.4845488383689,1508973,51.124,41.746,50.7589351827053
GMB,2012,2043094,44.0829584730418,1088038,47.989,44.899,49.6475200614754
GMB,2013,2103820,43.920664296533,1124003,47.998,44.889,49.668032436235
GMB,2014,2164528,43.7463964430121,1160710,48.186,44.738,49.6877379271601
GMB,2015,2224529,43.5509269602689,1197558,48.139,44.773,49.7058478446449
GMB,2016,2283769,43.3273585622367,1234441,48.176,44.741,49.7216224583134
GMB,2017,2342189,43.0679377283387,1271655,48.092,44.807,49.7350343055004
GMB,2018,2399632,42.76526567407,1309339,47.907,44.955,49.7465237392551
GMB,2019,2456844,42.4245698953617,1347833,47.76,45.073,49.7573104996941
GMB,2020,2515733,42.0440797882606,1388425,47.844,45.004,49.7660324978714
GMB,2021,2576010,41.6239924581024,1431095,47.773,45.06,49.7739139211416
GMB,2022,2636470,41.1843866988815,1474468,47.698,45.12,49.7823605047658
GMB,2023,2697845,40.7308535644461,1518652,47.549,45.242,49.7901102546662
GMB,2024,2759988,40.247990253579,1564189,47.488,45.22,49.7949446863337
GEO,2012,3728874,18.7052902577823,2521938,67.554,57.394,46.4660419544864
GEO,2013,3717668,18.7595707675647,2505209,67.152,56.566,46.5574639845109
GEO,2014,3719414,19.0030729659018,2490802,67.697,57.46,46.6016384227861
GEO,2015,3725276,19.4220735591895,2474924,68.781,59.114,46.5979282471756
GEO,2016,3727505,19.8421463601417,2456321,68.425,58.054,46.5922321315318
GEO,2017,3728004,20.2257848235329,2438108,66.216,56.859,46.5853331220591
GEO,2018,3726549,20.5458306026783,2419867,63.934,55.742,46.5791504122928
GEO,2019,3720161,20.8031664152437,2399220,62.928,54.716,46.5734792872696
GEO,2020,3722716,21.0003324834193,2386714,63.399,55.206,46.5649755946169
GEO,2021,3708610,21.173350269015,2367495,60.708,52.927,46.5715143207606
GEO,2022,3712502,21.1971908278825,2365454,63.026,54.925,46.591584659364
GEO,2023,3715483,21.0408058638075,2364598,63.081,55.037,46.6030394811072
GEO,2024,3673850,20.7987693261233,2335229,62.993,54.996,46.6135843215364
DEU,2012,80425823,13.3908067735671,53058157,59.958,53.68,48.8736472301841
DEU,2013,80645605,13.2325545744687,53189381,60.279,54.194,48.9860371800989
DEU,2014,80982500,13.1791375303406,53336851,60.378,54.468,49.06211383001
DEU,2015,81686611,13.2101109669446,53697948,60.22,54.441,49.2239918318226
DEU,2016,82348669,13.3264938863506,53970091,60.411,54.808,49.349612336756
DEU,2017,82657002,13.4570189858595,53933149,60.659,55.138,49.3628375825488
DEU,2018,82905782,13.5626162807968,53878496,60.859,55.211,49.3755951438065
DEU,2019,83092962,13.6625971101334,53768633,61.307,55.709,49.3799879764267
DEU,2020,83160871,13.7617263334875,53550233,60.478,55.113,49.3744737826815
DEU,2021,83196078,13.8577309430111,53251922,60.395,55.019,49.3677342299699
DEU,2022,83797985,13.9125311211787,53319453,60.929,55.595,49.3678756688655
DEU,2023,83901923,13.9155702737293,53105207,61.117,55.848,49.3751808952691
DEU,2024,83510950,13.9101604189277,52523588,60.884,55.637,49.3813487450912
GHA,2012,26734268,38.9368742219373,15427457,70.375,66.638,49.9572514961976
GHA,2013,27386193,38.8606393532069,15826833,70.004,66.112,49.9631894788439
GHA,2014,28041592,38.7566594158302,16234062,69.63,65.583,49.9673074921243
GHA,2015,28696068,38.6068195581154,16653586,69.253,65.05,49.9702589905439
GHA,2016,29356742,38.4001405605591,17094576,68.425,64.609,49.9728750554132
GHA,2017,30008354,38.1355621837839,17548669,67.583,64.184,49.9746237331111
GHA,2018,30637585,37.8459029627483,17998604,66.736,63.764,49.9752297700759
GHA,2019,31258945,37.5512865197466,18446623,65.889,63.345,49.9742713645646
GHA,2020,31887809,37.2244577857325,18911651,64.503,62.249,49.9697094281482
GHA,2021,32518665,36.8759587762905,19386766,64.08,62.257,49.9638822800346
GHA,2022,33149152,36.5291305189345,19859447,63.435,61.819,49.9584785758622
GHA,2023,33787914,36.1789188879787,20336698,63.415,61.815,49.9514264183341
GHA,2024,34427414,35.8181308043952,20819475,63.033,61.522,49.9434607548508
GIB,2012,32029,18.153860563864,20971,NA,NA,49.9797058915358
GIB,2013,32407,18.1084625472499,21123,NA,NA,49.9645138396026
GIB,2014,32813,18.1406759516045,21276,NA,NA,49.9512373521882
GIB,2015,33193,18.1501845296377,21416,NA,NA,49.9487828392384
GIB,2016,33658,18.1410342112691,21654,NA,NA,49.936124067857
GIB,2017,34245,18.167880973587,22014,NA,NA,49.9123934119846
GIB,2018,34854,18.1829919091066,22412,NA,NA,49.8794973317266
GIB,2019,35494,18.1481377134164,22855,NA,NA,49.8394094776582
GIB,2020,36173,18.0590495673569,23337,NA,NA,49.8023387609543
GIB,2021,36858,18.0677455675082,23812,NA,NA,49.7707479855666
GIB,2022,37609,18.0180539491352,24312,NA,NA,49.759366109176
GIB,2023,38471,17.7928542649563,24905,NA,NA,49.7647578695641
GIB,2024,39329,17.6472831752651,25461,NA,NA,49.7724325561291
GRC,2012,11045011,14.6705906498264,7227890,51.893,43.383,48.7088100546175
GRC,2013,10965211,14.6602330759572,7132678,51.565,43.172,48.5482206084299
GRC,2014,10892413,14.5872735902825,7049097,51.23,43.517,48.4118483092978
GRC,2015,10820883,14.4843972117852,6972557,51.201,44.028,48.3064213772178
GRC,2016,10775971,14.4375010208339,6914252,51.147,44.09,48.2794122669343
GRC,2017,10754679,14.4200136634158,6874783,51.022,43.829,48.3044688661857
GRC,2018,10732882,14.3685256429283,6840585,50.8,43.386,48.3386115761258
GRC,2019,10721582,14.2956683003259,6816454,50.855,43.512,48.4128022229819
GRC,2020,10698599,14.1702935939493,6786793,50.055,42.721,48.4624373642969
GRC,2021,10569207,14.0226990515013,6673223,50.33,43.26,48.4474639354128
GRC,2022,10436882,13.8482474876302,6567260,51.826,44.413,48.4315263990903
GRC,2023,10405588,13.5868147216194,6548256,51.826,44.673,48.4354150208124
